additional_MAE,additional_MFE,classification,counterfactual,inventory_drag,inventory_pnl,label,max_drawdown,missed_grid_pnl,net_pnl,paired_pnl,scenario,seed,stop_reason,window_key
,,,CF_REDUCE_ONLY_40,5.700534646747895,-5.855894344847732,DIAGNOSTIC_COUNTERFACTUAL,6.3168050875581745,0.0,-4.801693243564532,1.2018614132371774,PRIMARY_ZERO_MAKER,97,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.0751422020457926,2.1811577979542016,TRUE_BREAKOUT,CF_HOLD_30,,-5.844846786188532,DIAGNOSTIC_COUNTERFACTUAL,,,-4.341970480201862,1.8058963160405006,PRIMARY_ZERO_MAKER,3,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.0751422020457926,2.1811577979542016,TRUE_BREAKOUT,CF_HOLD_60,,-5.907846786188536,DIAGNOSTIC_COUNTERFACTUAL,,,-4.404970480201866,1.8058963160405006,PRIMARY_ZERO_MAKER,3,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.24164220204580486,2.1811577979542016,TRUE_BREAKOUT,CF_HOLD_120,,-5.5064467861885324,DIAGNOSTIC_COUNTERFACTUAL,,,-4.003570480201864,1.8058963160405006,PRIMARY_ZERO_MAKER,3,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.6186422020458007,2.1811577979542016,UNRESOLVED,CF_HOLD_240,,,DIAGNOSTIC_COUNTERFACTUAL,,,,1.8058963160405006,PRIMARY_ZERO_MAKER,3,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.6186422020458007,2.1811577979542016,TRUE_BREAKOUT,CF_HOLD_TO_WINDOW_END,,-7.2830467861885335,DIAGNOSTIC_COUNTERFACTUAL,,,-5.780170480201864,1.8058963160405006,PRIMARY_ZERO_MAKER,3,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.0751422020457926,2.1811577979542016,TRUE_BREAKOUT,CF_HOLD_30,,-5.844636546893521,DIAGNOSTIC_COUNTERFACTUAL,,,-3.8130828119560194,2.334573744991333,PRIMARY_ZERO_MAKER,10,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.0751422020457926,2.1811577979542016,TRUE_BREAKOUT,CF_HOLD_60,,-5.907636546893525,DIAGNOSTIC_COUNTERFACTUAL,,,-3.8760828119560236,2.334573744991333,PRIMARY_ZERO_MAKER,10,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.24164220204580486,2.1811577979542016,TRUE_BREAKOUT,CF_HOLD_120,,-5.506236546893522,DIAGNOSTIC_COUNTERFACTUAL,,,-3.4746828119560202,2.334573744991333,PRIMARY_ZERO_MAKER,10,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.6186422020458007,2.1811577979542016,UNRESOLVED,CF_HOLD_240,,,DIAGNOSTIC_COUNTERFACTUAL,,,,2.334573744991333,PRIMARY_ZERO_MAKER,10,,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
